1	4.036624	1.2210429	1.2354081	1.9057846	-10.414778	6.7229185	3.0262709	-3.8355112	8.149862	3.4380736	-0.40701428	6.1195793	-3.2704794	-4.6351743	11.405977	-3.9025488	-3.8498764	8.523358	2.6862943	-5.5737014	3.3135753	-1.70946	-5.2241483	8.379706	-2.3798366	-4.8602295	8.671799	5.410896	-8.054094	3.5769374	4.237737	-9.179369	0.6368576	5.171476	-8.920795	-1.8387469	5.0134583	-8.51857	1.1540052	2.6384103	-8.394072	4.879383	4.783615	-7.9104424	4.060566	4.4723687	-5.353435	6.646304	0.07182605	5.731719	7.800309	-4.7644615	-10.907983	13.948619	1.7908629	-12.157756	9.902418	3.6966474	-2.1691468	-1.0151415
1	-4.2425256	-5.913678	10.156203	-0.61291564	-6.7085533	6.7803793	0.17238252	-8.772355	5.521029	0.50757074	-8.762778	5.865794	0.56982	-8.772355	5.6790466	0.07182605	-9.064447	4.6399627	0.5650316	-9.485827	4.5920787	0.34476504	-9.461885	4.367024	0.4357447	-9.423578	4.31914	0.63206923	-9.504981	4.1706996	0.58897364	-9.5385	4.367024	0.47405192	-9.519346	4.3526587	0.4309563	-9.600749	4.381389	0.6512229	-9.552865	4.1946416	0.4213795	-9.500193	4.3382936	0.770933	-9.56723	4.4580035	0.770933	-9.615114	4.232949	0.63206923	-9.528923	4.343082	0.44532153	-9.519346	4.209007	-1.043872	-4.7500963	8.887277
1	-2.633622	-4.084508	8.90643	-2.5234885	-4.261679	8.552089	-2.8491	-4.074931	8.719683	1.9632454	-23.166296	6.6415157	3.3183637	-8.987833	3.6008794	-2.9879637	-2.6431987	9.208099	-2.944868	-2.8778305	9.040505	-2.791639	-2.8107927	9.045294	-2.8060043	-3.0310593	9.203311	-2.8299465	-2.2840683	8.887277	-2.6384103	-3.1603463	9.035717	-2.6479871	-3.1842883	9.131485	-2.7485435	-3.3279405	9.102755	-2.6862943	-3.3183637	9.107543	-2.791639	-3.0023289	9.045294	-2.6910827	-3.490746	9.217676	-2.7724855	-3.3279405	8.853758	-2.566584	-3.1507695	9.136273	-2.60968	-3.0933087	8.815451	7.374141	1.6089035	6.5936313
1	-2.6240451	-0.090979666	9.461885	-2.6048915	-0.32561144	9.452309	-2.6527755	-0.24899697	9.572019	-2.6910827	-0.24899697	9.504981	-2.5330653	-0.39264908	9.485827	-2.2936451	-1.8531121	9.414001	-2.5570073	-1.7717092	8.916007	-2.2457612	-2.9352913	9.485827	-1.5562311	-2.0590134	9.41879	-1.8866309	-3.2561142	9.346964	-1.9201498	-3.3375173	9.275137	-1.7477672	-3.6008794	9.222465	-1.8339585	-3.371036	9.346964	-1.9871874	-3.3518825	9.227253	-2.0159178	-3.6631286	9.107543	-2.1739352	-3.4620156	9.246407	-2.3558946	-3.8738184	8.566454	-1.5227122	-3.845088	8.571242	-0.32561144	-4.534618	9.591172	-2.0111294	-2.681506	9.466674
1	-2.006341	-3.3423057	9.32781	-1.9536686	-3.6487634	9.14585	-1.6903064	-3.6104562	9.208099	-1.9009962	-3.7253778	9.160215	-2.4420857	0.19153613	9.701305	-2.3080103	0.7326257	9.3182335	-2.1643584	-0.18195933	9.552865	-2.0590134	-0.9720459	9.595961	-2.0733786	-0.8619126	9.524135	-1.9776106	-1.0007763	9.634268	-1.9153614	-1.091756	9.500193	-1.934515	-1.1683705	9.581595	-2.0015526	-1.115698	9.504981	-2.006341	-1.1875241	9.586384	-1.9776106	-1.1731589	9.524135	-1.8052281	-1.3694834	9.840169	-1.9009962	-1.5227122	9.595961	-1.508347	-1.3215994	9.509769	-1.7429788	-1.3934253	9.739613	-1.8100165	-1.2785037	9.667787
1	1.0582372	-4.027047	9.299079	0.93852705	-4.223372	9.251195	0.6943185	-4.7548847	8.987833	0.6799533	-4.7788267	9.064447	-1.2641385	-2.360683	8.772355	0.5602432	-4.999093	8.772355	0.5746084	-5.1762643	9.069236	0.31603462	-5.257667	9.093178	0.7517793	-5.568913	8.796297	0.62728083	-5.386954	8.619126	0.41180268	-5.410896	8.676587	0.49320555	-5.3965306	8.647857	0.33518824	-5.4204726	8.772355	0.48841715	-5.33907	8.700529	0.41180268	-5.391742	8.643068	0.4261679	-5.233725	8.719683	0.37349546	-5.2624555	8.872911	0.48841715	-5.2768207	8.710106	0.35434186	-5.2768207	8.863335	0.5554548	-5.094861	8.279149
1	-1.7717092	0.33997664	15.20797	0.82360536	-6.8569937	7.398083	2.0207062	-5.7987566	6.4404025	-0.2681506	-6.603208	7.848193	0.35913026	-5.7029886	8.465898	-0.110133275	-5.118803	8.671799	8.034941	4.7884035	3.1890767	-0.24420857	-5.5018754	8.508993	1.0199299	-2.801216	9.753978	1.0486604	-3.4332852	9.289502	-0.18195933	-5.080496	8.015787	0.9576807	-3.1651347	9.667787	1.0199299	-2.9113493	9.667787	1.0534488	-3.0310593	9.572019	1.0534488	-3.0023289	9.715671	0.94331545	-3.0310593	9.720459	0.93373865	-3.016694	9.586384	1.1109096	-2.9592333	9.461885	1.1779473	-3.0933087	9.514558	0.9528923	-3.2225955	9.739613
1	7.9870567	0.04309563	5.985504	8.09719	-0.6847417	6.1195793	7.9391727	-0.8475474	6.3063273	-0.58418524	-9.844957	1.7238252	0.18195933	-6.703765	7.8625584	0.47884035	-6.83784	7.5704656	-1.8148049	-5.8083334	8.839393	0.30166942	-8.6334915	5.841852	0.2825158	-8.676587	5.932832	0.41180268	-8.63828	5.7365074	0.38307226	-8.619126	5.995081	0.6560113	-8.825027	5.683835	0.33039984	-8.7771435	5.7508726	0.31124622	-8.66701	5.707777	0.5410896	-8.700529	5.3247046	0.12449849	-8.346188	5.9807158	0.51714754	-8.743625	5.7125654	2.3223755	-9.241618	0.7038953	4.146757	-9.126697	7.0006456	0.80445176	9.639056	-1.1109096
1	1.3694834	9.840169	0.272939	1.70946	9.088389	1.3359646	1.0055647	8.0924015	1.0773908	0.36391866	9.102755	0.1340753	5.0900726	-1.6807296	8.939949	6.5744777	5.2768207	4.572925	7.3645644	5.741296	2.9640217	6.7468605	6.1004257	-1.5562311	4.0222588	5.81791	-4.3861775	3.7972038	6.4882865	-5.626374	4.003105	6.253655	-5.78918	3.9791632	6.2584434	-5.8466406	3.8738184	6.1530986	-5.884948	3.8402996	5.8705826	-6.531382	3.8786068	5.650316	-6.7085533	3.4237084	7.359776	-4.280833	3.2369606	7.479486	-4.3718123	5.0038815	9.840169	-2.7868507	5.5258174	7.4746976	-1.1013328	6.5265937	-7.7189064	-0.90021986
1	-2.1883004	-0.40222588	9.524135	-2.006341	-0.7469909	9.581595	1.1252748	-3.7588966	7.575254	2.8107927	-6.9383965	7.2831616	2.4660277	-7.1826053	7.1586633	-0.50278234	-8.111555	6.5361705	-0.34955344	-8.259995	6.3063273	0.05267244	-8.360553	6.191406	0.4357447	-8.24563	5.865794	0.2777274	-8.676587	5.770026	0.17238252	-8.767567	5.765238	-0.272939	-8.815451	5.861006	9.495404	-3.5817258	3.098097	8.293514	-2.552219	4.3526587	7.9152308	2.719813	5.7365074	6.1100025	4.7405195	6.220136	9.169792	-3.490746	-3.8259344	9.495404	-2.2936451	-2.0111294	8.920795	-1.958457	4.6016555	9.102755	-2.4851813	4.2425256
1	1.532289	-3.3566709	9.471462	1.7477672	-6.26802	8.135497	1.70946	-6.6989765	7.479486	2.2936451	-10.745177	-1.2018893	3.6391866	-7.785944	-5.7748146	3.064578	-8.944737	-4.5920787	2.954445	-9.773131	-3.6966474	2.2170308	-9.648633	-3.9312792	2.5474305	-9.595961	-4.0892963	2.681506	-9.155427	-4.5154643	2.8203697	-9.414001	-4.343082	2.7102363	-9.279925	-4.1132383	2.791639	-9.423578	-4.3047748	2.6527755	-9.165004	-4.074931	2.9831753	-8.863335	-4.0174704	2.7724855	-9.198523	-4.343082	2.7485435	-9.150639	-4.084508	2.815581	-9.3421755	-4.1706996	2.8107927	-9.356541	-4.003105	2.6048915	-9.351752	-4.0940847
1	2.7485435	-9.370906	-4.3143516	2.6479871	-9.294291	-4.5298295	2.6862943	-9.097966	-4.4005427	2.834735	-9.323022	-4.146757	2.6910827	-9.188946	-4.405331	2.705448	-9.44752	-3.8163576	2.6431987	-9.270349	-4.0462008	2.7246015	-9.174581	-4.223372	2.791639	-9.323022	-4.1659107	2.72939	-9.23683	-4.1611223	2.5617957	-9.102755	-4.2999864	2.657564	-9.241618	-4.333505	2.633622	-9.093178	-4.0414124	2.753332	-9.356541	-4.156334	2.7485435	-9.332599	-4.050989	3.0119057	-9.279925	-4.3622355	2.834735	-9.188946	-4.156334	2.7629087	-9.150639	-4.2425256	2.777274	-9.32781	-4.19943	2.8299465	-9.303867	-4.10845
1	4.7309427	-9.155427	-2.834735	3.3518825	-9.270349	-3.9217024	3.7349546	-9.074024	-3.8067808	3.8642416	-8.911219	-3.787627	3.4476504	-9.107543	-3.9360676	3.5769374	-9.203311	-3.2944214	3.5913026	-9.9790325	-2.944868	2.504335	-9.02614	-3.3518825	2.6192567	-8.815451	-4.7022123	2.4181437	-9.198523	-5.2480903	2.3942018	-8.930372	-5.5497594	2.3511062	-9.375694	-4.295198	2.0685902	-9.662998	-3.107674	2.5713725	-8.968679	-4.697424	2.432509	-9.246407	-4.4484267	2.4660277	-9.490616	-4.5202527	2.303222	-9.299079	-4.237737	2.4372973	-9.619903	-3.964798	2.3127987	-9.390059	-4.0414124	2.456451	-9.303867	-4.3478703
1	2.566584	-9.064447	-4.7261543	2.72939	-8.695741	-5.1523223	2.5713725	-8.868123	-4.9416323	2.4468741	-8.987833	-4.9176903	2.777274	-8.695741	-5.0900726	2.5378537	-8.920795	-4.630386	2.5617957	-9.011775	-4.793192	2.255338	-9.232041	-4.5394063	2.6192567	-8.781932	-4.960786	2.5617957	-9.107543	-4.55856	2.4133554	-9.050082	-4.6160207	1.6807296	-9.782708	-2.327164	2.5617957	-9.184157	-4.4436383	2.5139117	-9.11712	-4.4915223	2.3127987	-9.385271	-4.261679	1.6807296	-9.26556	-4.3766007	2.5330653	-9.294291	-4.663905	2.791639	-9.064447	-4.721366	1.5897499	-9.667787	-5.032612	2.3319526	-8.734048	-4.7979803
