1	5.506664	-8.078036	3.9264908	5.5641246	-8.00621	4.0653543	5.4300494	-8.0924015	3.8594532	5.3103395	-7.896077	3.8738184	5.425261	-8.1881695	3.8067808	5.4444146	-8.178593	3.9264908	5.4300494	-8.173804	3.7972038	5.463568	-8.154651	3.7541082	5.650316	-8.250419	3.6343982	5.497087	-8.078036	3.8307228	5.57849	-7.824251	3.8546648	5.6215854	-8.073248	3.620033	5.33907	-8.264784	3.9073372	5.377377	-8.192958	3.9360676	5.425261	-8.226477	3.7972038	5.3582234	-8.1881695	3.8786068
1	-4.1419687	-5.731719	7.249643	-4.209007	-5.7508726	7.3406224	-4.213795	-5.8466406	7.297527	-4.31914	-5.6790466	7.2783732	-4.209007	-5.765238	7.3166804	-4.4101195	-5.683835	7.4124484	-4.232949	-5.827487	7.302315	-4.285621	-5.779603	7.2304893	-4.2185836	-5.7748146	7.3789296	-4.271256	-5.7508726	7.3645644	-4.237737	-5.7508726	7.398083	-4.1802764	-5.7987566	7.297527	-4.3382936	-5.779603	7.2352777	-4.7548847	-6.1866174	7.3789296	-2.542642	-1.958457	9.471462	2.7341783	8.643068	0.81881696
2	-4.209007	3.5913026	4.3239284	-6.71813	-4.1036615	8.279149	-2.456451	-2.087744	0.6464345	-21.14559	-2.6527755	-4.4340615	0.32561144	-2.9017725	9.92636	2.7964275	4.865018	8.614338	0.18195933	3.8067808	9.840169	-0.6368576	4.5681367	8.882488	0.9576807	5.9807158	2.6862943	2.753332	2.8634653	5.602432	-0.05267244	1.283292	9.888053	-0.34476504	4.4436383	8.63828	0.22026655	4.1036615	8.652645	-0.16280572	4.0557775	8.959103	-0.01436521	4.3382936	8.676587	-0.21547815	4.232949	8.901642
1	-11.286267	-0.04309563	-2.8395233	-24.100035	-4.232949	2.566584	-16.299725	-4.209007	6.5122285	-10.314221	-3.5242648	0.62728083	-10.635044	-2.7485435	4.6016555	-9.394848	-2.3175871	0.32561144	-8.676587	-2.183512	3.6056678	-10.093954	-3.4284968	1.2162545	-9.323022	-2.633622	1.2497733	-11.128249	-2.5187001	0.1388637	-9.677363	-3.3997664	0.80445176	-10.85531	-2.2601264	0.7134721	-9.121908	-3.7924154	0.9816227	-9.868899	-1.7238252	0.20111294	-8.446744	-3.7588966	1.0869676	-9.208099	-2.3750482	-0.12449849
1	-9.32781	2.6192567	-17.405846	20.250158	8.001422	3.0071173	-38.278496	27.724855	16.40507	-6.540959	-19.58457	24.392126	-1.4077905	-18.875887	4.596867	-3.596091	-1.5610195	-15.389929	-3.6104562	-10.702082	-2.4037786	-2.456451	-18.483236	-2.4133554	-1.9632454	-10.951078	6.7085533	2.5234885	-1.8195933	9.203311	-0.8762778	-1.067814	9.873688	-9.509769	-15.974113	-1.0869676	-3.6822822	-1.541866	-6.196194	3.7062242	-27.672184	7.1634517	-3.715801	-11.563994	4.793192	7.905654	-30.186094	8.580819
1	0.50278234	-8.207323	6.5505357	0.4357447	-8.236053	6.5840545	0.4357447	-8.264784	6.5601125	0.5267244	-8.212111	6.4404025	0.58418524	-8.121132	6.445191	0.521936	-8.207323	6.6510925	0.5650316	-8.293514	6.564901	0.48841715	-8.231265	6.6510925	0.47884035	-8.212111	6.5265937	0.5602432	-8.221688	6.6271505	0.5410896	-8.24563	6.4260373	0.521936	-8.197746	6.555324	0.49320555	-8.236053	6.646304	-0.17238252	-4.1659107	7.881712	-5.0661306	-7.2783732	5.315128	-8.858546	-3.8259344	3.371036
1	-4.4915223	-5.410896	7.2783732	-4.5441947	-5.4779334	7.374141	-4.5681367	-5.559336	7.249643	-4.5872903	-5.535394	7.2352777	-4.6160207	-5.45878	7.2927384	-4.5633483	-5.568913	7.28795	-4.510676	-5.5497594	7.369353	-4.501099	-5.5497594	7.321469	-4.6160207	-5.497087	7.264008	-4.414908	-5.45878	7.2352777	-4.572925	-5.511452	7.3071036	-4.4915223	-5.568913	7.2831616	-4.4675803	-5.602432	7.359776	-4.525041	-5.6790466	7.3406224	-4.582502	-5.5641246	7.2927384	-4.6495395	-5.535394	7.374141
1	-0.5554548	-1.163582	-3.2561142	-10.036493	-9.270349	-0.19153613	3.6487634	-6.6750345	-9.56723	-15.792154	-7.0245876	5.8083334	6.6654577	-9.112331	-2.681506	3.2992098	1.0726024	5.3199162	3.5769374	-6.703765	-2.6671407	-7.0820484	-4.31914	0.7134721	-32.6617	-5.631162	-0.17717093	-10.477027	-4.6830587	0.8523358	7.8050976	-8.6813755	-61.59323	-15.897499	-70.949776	-72.74542	-21.89258	42.908882	-14.738706	-23.233334	-50.168102	-1.733402	-2.7820623	21.844696	-14.03481	6.540959	-33.150116	-17.468096
2	5.506664	-4.9655743	7.350199	5.353435	-6.555324	6.9288197	7.5800424	-10.055647	7.575254	2.8395233	-7.015011	4.865018	5.185841	-5.9424086	3.1268275	4.3143516	-12.081141	1.0151415	7.5082164	-15.423448	-3.074155	4.012682	3.9025488	4.8458643	5.535394	-2.0829554	-8.418014	6.339846	6.655881	-3.241749	4.644751	7.3406224	-2.4372973	2.207454	10.232818	-8.762778	3.1364043	4.2760444	-7.479486	3.2704794	4.5298295	-7.699753	3.3327289	4.606444	-7.943961	3.2130187	4.4915223	-7.920019
2	-2.4516625	0.6464345	2.4660277	-14.355634	-13.369223	5.93762	-11.334151	-13.953407	7.0245876	-2.6288335	0.8283938	22.232557	3.241749	-4.2281604	6.847417	0.7469909	-3.0933087	6.1004257	0.79966336	4.232949	8.963891	2.4372973	5.693412	7.3310456	2.1021092	5.5737014	7.422025	1.8818425	5.554548	7.7428484	1.7908629	5.7604494	7.536947	2.0973208	6.6079965	8.968679	1.9057846	6.7085533	6.885724	0.50757074	6.3829417	7.225701	0.34955344	3.107674	9.241618	0.16280572	1.436521	9.691729
1	2.1164744	6.6510925	7.07726	2.8874073	5.0661306	8.90643	2.542642	6.6893997	6.1195793	1.7190368	7.493851	5.085284	1.2976574	7.225701	4.735731	2.207454	6.588843	6.493075	1.7764976	5.535394	7.8769236	2.3127987	5.683835	5.995081	0.6943185	7.431602	5.803545	1.6424223	2.6767175	6.981492	1.13964	5.707777	7.489063	2.2936451	4.525041	8.312668	1.8531121	7.019799	5.6407394	-1.9536686	9.179369	-0.5746084	-1.13964	8.690952	-0.59376204	-1.5227122	9.102755	-0.9911995
1	-4.912902	8.508993	3.3039982	-3.7110126	-0.31603462	4.936844	-1.8004397	-13.397953	1.7429788	-16.309301	-30.41594	10.635044	-11.899182	-9.188946	6.7324953	-3.5338416	-13.924677	-8.078036	-12.545617	-27.672184	11.956643	-5.5401826	12.11466	1.4173675	-11.099519	-2.801216	0.6799533	-3.821146	17.999609	13.230358	-37.426163	14.891934	-1.0534488	-6.4020953	-12.243947	-2.8538885	-4.855441	2.3702598	-21.906946	-5.1379566	-11.022904	4.548983	2.1068976	-8.101978	-2.6240451	2.111686	-21.308395	-0.5363012
2	-18.952501	-8.652645	3.6583402	-8.130709	-7.216124	-4.9895163	-7.642292	-3.6248214	-0.842759	-2.480393	-19.177555	1.067814	-2.0111294	0.90979666	-2.9257145	-3.323152	-6.143522	5.707777	7.632715	0.0	1.6519991	-1.3263878	-4.4436383	8.916007	-1.3311762	-4.912902	8.63828	-1.3215994	-4.951209	8.63828	-1.2401965	-5.0182467	8.6095495	-1.1587936	-5.0278234	8.619126	-1.0869676	-4.9416323	8.528147	-2.2170308	-5.094861	8.619126	-0.7326257	-3.371036	9.169792	-0.7326257	-3.5003228	9.409213
2	2.5761611	-0.770933	9.859323	2.705448	-2.4468741	8.920795	-14.403518	-15.524004	12.708423	-15.227123	-7.2065473	6.5696893	-31.723173	6.191406	103.85568	-0.7613561	-8.1642275	6.2249246	-0.8283938	-9.730036	-2.0590134	-0.5506664	-9.916783	-1.8818425	5.913678	-12.823344	1.5035586	-0.9576807	-9.246407	3.5194764	-1.0869676	-9.323022	3.53863	-0.8810662	-9.509769	3.3854012	-1.0103531	-9.442732	3.2752678	-0.9864111	-9.490616	3.2944214	-1.0295067	-9.452309	3.371036	-0.9720459	-9.624691	2.6001031
