1	-11.190498	1.412579	5.267244	-10.228029	3.6966474	-2.944868	-8.954314	3.6104562	-0.51714754	-9.461885	4.0318356	-1.6950948
1	-7.0006456	1.2593501	6.5840545	-4.3478703	-2.5330653	7.4028716	-5.023035	1.1204864	7.7189064	-6.3446345	-1.982399	7.441179
1	-6.143522	-2.0638018	7.752425	-9.251195	-1.3503298	2.6862943	-9.548077	-1.7764976	4.060566	-9.346964	-3.083732	7.9391727
1	-10.204087	0.11971009	2.3942018	-9.452309	0.61770403	3.643975	-9.490616	-2.2457612	5.8562174	-9.054871	7.6375036	4.0222588
1	-8.868123	-5.482722	9.993398	-6.181829	1.6950948	10.0508585	6.4787097	-1.1252748	10.031705	-6.5984197	3.9600096	8.298303
2	-20.18312	1.292869	6.2345014	1.6280571	-6.167464	3.9983168	6.7085533	-1.6903064	4.5394063	-1.532289	-4.8123455	8.226477
2	6.8330517	2.743755	8.183381	-11.99495	8.336611	-0.6799533	-1.4700398	6.8809357	2.336741	6.7468605	1.5562311	10.5919485
2	-0.7326257	-16.127342	3.3901896	-2.834735	-5.6886234	-10.333375	-5.142745	5.032612	9.840169	-2.3415294	-6.8569937	6.1626754
1	-4.3622355	2.9783869	-0.47405192	-3.6104562	-0.1436521	4.6255975	-4.1036615	-0.9816227	1.2258313	-10.802638	-3.1794999	-7.2831616
1	-10.529699	-3.3279405	2.2744915	-3.572149	-7.1395097	-10.175357	-4.0892963	-3.1507695	7.5800424	-8.604761	-7.785944	5.60722
1	-1.3599066	-8.432379	2.858677	5.080496	-0.31603462	3.4955344	-5.2241483	-7.0245876	0.93373865	-3.2704794	-0.29209262	7.1395097
2	5.161899	0.5650316	1.8914193	1.8818425	5.875371	-2.9400797	-4.525041	2.3942018	6.2967505	-7.9008656	-2.2744915	9.399636
2	-2.8491	4.6160207	6.933608	-7.848193	-16.879122	20.561403	2.9017725	-6.042965	7.6375036	-1.3311762	-4.060566	8.221688
2	-3.6104562	-7.9391727	2.2505496	3.265691	5.626374	-8.896853	1.5275006	3.821146	-9.021352	1.5849615	3.596091	-9.193734
1	-1.5849615	2.2505496	4.4675803	-7.7907324	-0.5315128	9.093178	-7.4507556	0.076614454	10.34774	-2.327164	6.612785	5.6215854
1	-7.872135	2.8203697	7.513005	-5.81791	8.015787	3.2800562	-10.366894	6.090849	2.8921957	3.514688	-0.5554548	8.1881695
1	3.9839516	-1.3263878	8.173804	4.7884035	9.332599	2.9879637	-0.90979666	9.801862	10.371682	2.336741	2.9831753	10.635044
1	1.436521	9.514558	2.791639	1.4413095	9.581595	3.0550013	1.3838485	9.557653	2.7581203	1.4508862	9.519346	2.7724855
1	1.4317327	9.653421	2.8060043	1.4700398	9.619903	2.906561	1.4221559	9.562442	2.9017725	1.5131354	9.552865	2.930503
1	1.436521	9.442732	2.920926	1.4796166	9.514558	2.8203697	1.4077905	9.576807	2.9400797	1.340753	9.495404	2.825158
1	1.4317327	9.476251	2.777274	1.541866	9.581595	2.8874073	1.4700398	7.2544312	6.9383965	8.796297	0.7422025	7.067683
1	-0.5267244	10.141838	7.9343843	-2.7389667	-8.389283	1.7669208	-1.3024458	-9.203311	1.3934253	0.40701428	-9.222465	1.4413095
1	0.4405331	-9.203311	1.412579	0.44532153	-9.241618	1.5179238	0.4165911	-9.275137	1.4939818	0.45489833	-9.23683	1.5658079
1	0.4405331	-9.141062	1.3838485	0.45010993	-9.3182335	1.6424223	0.44532153	-9.078813	1.5227122	6.799533	9.662998	1.8818425
1	-0.62728083	-5.415684	6.555324	-5.3342814	-14.528016	8.7771435	0.7374141	9.983821	-1.4891934	0.91458505	5.171476	7.2352777
1	-4.4196963	25.292347	-8.954314	-3.347094	-1.1492168	-9.816227	-3.9264908	2.432509	-54.994812	-5.7125654	-6.8809357	-13.939042
1	-0.2825158	-0.33518824	-29.39122	-2.7581203	11.204864	-4.4484267	-1.6519991	9.892841	2.327164	-1.5801731	9.844957	2.3989902
1	-1.541866	9.983821	2.2361844	-1.5370775	9.9550905	2.2649148	-1.4700398	9.988609	2.408567	-1.4939818	9.835381	2.3080103
1	-1.8100165	10.055647	2.3654714	-1.6041151	9.921572	2.2026656	-1.5131354	9.80665	2.2457612	-1.5610195	9.993398	2.327164
1	-1.7238252	10.117896	1.9776106	-1.7812861	10.0029745	2.0159178	-1.7908629	9.959879	1.70946	-1.7812861	9.725247	1.8435353
1	-1.7142484	9.950302	1.7812861	-1.6807296	9.892841	2.006341	-1.8243817	9.9790325	1.8148049	-1.6472107	10.070012	1.9967642
1	-1.7381904	10.055647	1.8866309	-1.757344	9.9550905	1.8052281	-1.7717092	9.92636	1.685518	-1.6711528	10.022128	1.9297266
1	-1.8339585	10.022128	1.8531121	-1.5993267	9.816227	1.5993267	-1.7764976	10.060435	1.9536686	-1.4987702	10.0029745	1.9153614
1	-1.6711528	9.998186	1.8579005	-1.6376339	10.065224	1.8291701	-1.7525556	10.108319	1.8579005	-1.70946	10.1226845	1.8626889
1	-1.7381904	10.01734	1.9728222	-1.6711528	10.0029745	1.7956513	-1.7286136	10.141838	1.8387469	-1.6998832	10.060435	1.8962077
1	-1.685518	10.0748005	1.8770541	-1.7046716	9.931149	1.7381904	-1.6711528	9.92636	1.7956513	-1.6184803	10.089166	1.9728222
1	-1.685518	9.940725	1.934515	-1.7142484	9.998186	1.8962077	-1.6184803	10.0269165	1.9201498	-1.6472107	10.0269165	1.8722657
1	-1.6663644	9.983821	1.8100165	-1.5897499	9.969456	1.8722657	-1.6903064	10.007763	1.9153614	-1.7046716	10.055647	1.7669208
1	-1.70946	9.89763	2.006341	-1.6759412	10.065224	1.8626889	-1.6376339	9.9550905	1.7429788	-1.6280571	10.036493	1.7956513
1	-1.6089035	10.055647	1.9680338	-1.7477672	10.113108	1.9057846	-1.7669208	9.916783	1.9057846	-1.6663644	10.079589	1.7764976
1	-1.7669208	9.854534	1.8962077	-1.7142484	9.873688	1.9776106	-1.7717092	10.065224	1.934515	-1.70946	10.314221	1.8387469
1	-1.7238252	9.931149	1.9009962	-1.7717092	10.0508585	1.8387469	-1.8148049	9.974244	1.8052281	-1.7669208	9.983821	1.7956513
1	-1.7908629	10.117896	1.9153614	-1.6184803	9.974244	1.8052281	-1.7286136	9.9790325	1.8291701	-1.7477672	9.983821	1.8866309
1	-1.7046716	10.0029745	1.7717092	-1.6950948	9.935937	1.7669208	-1.8100165	9.950302	1.8914193	-1.733402	9.959879	1.1683705
1	-1.8435353	10.065224	1.8866309	-1.6950948	9.935937	1.8291701	-1.7286136	9.993398	1.8962077	-1.6998832	10.041282	1.8914193
1	-1.6280571	10.079589	1.757344	-1.7956513	9.983821	1.9297266	-1.7477672	9.921572	1.7190368	-1.757344	9.935937	1.9057846
1	-1.7812861	10.160992	1.934515	-1.6807296	10.079589	1.8052281	-1.6280571	10.01734	1.9536686	-1.6950948	10.0269165	1.8483237
1	-1.8291701	10.012551	1.685518	-1.661576	10.041282	1.7812861	-1.7190368	9.907207	1.8100165	-1.7286136	10.012551	1.910573
1	-1.6903064	10.065224	1.7812861	-1.6232687	10.031705	2.2840683	-1.6950948	9.9550905	1.7525556	-1.7908629	9.9790325	1.8243817
1	-1.6950948	9.993398	1.934515	-1.5849615	10.065224	1.910573	-1.6950948	9.854534	1.8770541	-1.6950948	10.060435	1.8483237
1	-1.6519991	10.093954	1.9728222	-1.6998832	10.113108	1.9393034	-1.6807296	10.031705	1.8100165	-1.6950948	10.065224	1.757344
1	-1.6950948	9.811439	1.9536686	-1.8195933	10.012551	1.7908629	-1.7429788	10.041282	1.9488802	-1.757344	9.974244	1.9967642
1	-1.6759412	10.132261	1.8866309	-1.5370775	9.916783	1.8148049	-1.7142484	10.0029745	1.8866309	-1.7669208	9.974244	1.8483237
1	-1.7046716	9.9790325	1.8387469	-1.6519991	10.060435	1.9967642	-1.7286136	10.084377	1.685518	-1.6759412	10.175357	1.8148049
1	-1.685518	10.079589	1.8579005	-1.7190368	10.060435	1.7764976	-1.8052281	10.079589	1.8483237	-1.661576	10.031705	1.8243817
1	-1.7477672	9.998186	1.8148049	-1.7669208	10.041282	1.7956513	-1.6998832	10.012551	1.7956513	-1.7669208	9.993398	1.7621324
1	-1.7621324	10.022128	1.8674773	-1.6232687	10.079589	1.5658079	-1.7477672	9.959879	1.8052281	-1.7812861	9.974244	1.7525556
1	-1.757344	10.012551	1.7477672	-1.7477672	9.969456	1.7860745	-1.7764976	10.0029745	1.6950948	-1.8531121	10.036493	1.8052281
1	-1.7142484	10.079589	1.7477672	-1.8148049	9.998186	1.6472107	-1.7621324	10.0269165	1.661576	-1.7525556	9.9790325	1.6232687
1	-1.6089035	10.13705	1.6519991	-1.8674773	10.031705	1.8100165	-1.7860745	9.959879	1.8483237	-1.8243817	10.113108	1.7860745
1	-1.6567876	10.070012	1.6519991	-1.7860745	10.1226845	1.6328455	-1.6376339	9.9550905	1.7429788	-1.7717092	10.089166	1.6424223
1	-1.8052281	10.065224	1.8004397	-1.7286136	10.055647	1.7142484	-1.8626889	10.0269165	1.8195933	-1.7238252	9.974244	1.7477672
1	-1.7956513	9.974244	1.5753847	-1.7621324	10.132261	1.6663644	-1.8004397	10.0748005	1.7525556	-1.7956513	10.0508585	1.6998832
1	-1.8052281	9.983821	1.7238252	-1.8243817	10.055647	1.7238252	-1.9201498	10.175357	1.7764976	-1.7046716	10.117896	1.7477672
1	-1.7956513	10.055647	1.733402	-1.8770541	9.916783	1.7381904	-1.7429788	10.031705	1.6903064	-1.7238252	10.055647	1.7908629
1	-1.7812861	9.935937	1.7717092	-1.910573	9.988609	1.7860745	-1.7717092	10.0748005	1.5562311	-1.9057846	9.993398	1.7477672
1	-1.8243817	9.993398	1.6328455	-1.8914193	10.079589	1.757344	-1.958457	9.9550905	1.7381904	-1.9057846	9.92636	1.661576
1	-1.8195933	10.022128	1.7956513	-1.7429788	10.0029745	1.6663644	-1.8243817	9.921572	1.7812861	-1.8674773	9.9550905	1.7046716
1	-1.934515	10.242394	1.7142484	-1.8052281	10.060435	1.7477672	-1.6950948	9.821015	1.8004397	-1.9201498	10.117896	1.7046716
1	-1.8818425	10.01734	1.6950948	-1.8387469	10.031705	1.6903064	-1.8435353	10.156203	1.733402	-1.8626889	10.012551	1.5849615
1	-1.8243817	10.0748005	1.8148049	-1.8962077	10.01734	1.6950948	-1.7190368	10.146626	1.6472107	-1.7669208	9.9550905	1.7477672
1	-1.7812861	10.007763	1.7046716	-1.8626889	10.0748005	1.9009962	-1.7860745	10.036493	1.7621324	-1.8052281	10.007763	1.5801731
1	-1.8291701	10.093954	1.7046716	-1.8052281	10.060435	1.5562311	-1.9201498	10.007763	1.8435353	-1.7286136	10.084377	1.6041151
1	-1.733402	10.084377	1.6376339	-1.6807296	10.022128	1.7477672	-1.8626889	10.0748005	1.8339585	-1.8052281	9.993398	1.70946
1	-1.8722657	10.065224	1.6663644	-1.8243817	10.1226845	1.6950948	-1.7764976	10.031705	1.5993267	-1.7717092	10.117896	1.7046716
1	4.0414124	-2.504335	9.299079	4.237737	-1.4652514	7.9726915	-0.545878	-8.944737	2.480393	-0.56982	-9.097966	2.4420857
1	-0.5793968	-8.911219	2.6288335	-0.50757074	-8.887277	2.456451	-0.51235914	-9.050082	2.777274	4.185065	-1.2354081	8.183381
1	4.1036615	2.1978772	9.040505	-8.317456	3.6248214	9.11712	-3.2848446	3.4237084	5.779603	-6.3925185	1.6807296	1.8243817
1	-9.351752	5.2863975	6.9240313	0.7182605	-3.3183637	9.251195	-0.019153614	-3.1172507	9.284714	0.10055647	-3.1555579	9.284714
1	-0.5554548	-3.2321723	9.088389	-0.866701	-0.49320555	9.610326	0.7517793	-0.6560113	9.77792	0.50278234	-0.62249243	9.840169
1	-7.417237	-6.6606693	1.7429788	-7.086837	-5.707777	7.6375036	-6.8186865	-6.215348	2.801216	2.360683	-5.6407394	-0.40222588
1	-7.867347	-4.7165775	0.06703765	-9.619903	-4.0318356	1.958457	-8.810662	-4.122815	-0.80924016	-7.9391727	-3.074155	0.16280572
1	-10.572795	0.29209262	2.9400797	-10.376471	0.22505496	2.9735985	-9.375694	-0.46447513	4.630386	-2.087744	-4.0174704	7.819463
1	-2.4708161	-3.1172507	9.155427	-3.2034419	-3.217807	8.872911	-3.8977604	-3.1364043	8.465898	-2.9640217	-0.770933	6.5505357
1	-7.422025	-2.0733786	7.1059904	-7.1059904	3.016694	8.025364	-10.654198	0.24899697	0.9576807	-8.614338	-0.39264908	1.3982137
1	-2.6910827	1.0534488	9.744401	-3.1364043	1.8626889	9.5385	-2.9879637	1.5035586	9.390059	-3.6008794	1.4939818	9.294291
1	-5.2528787	0.12928689	9.409213	-4.7740383	-1.4987702	9.619903	-10.802638	-2.695871	6.411672	-7.8625584	-2.3175871	6.277597
1	-9.983821	3.940856	2.5330653	-10.1226845	1.7142484	6.2967505	-9.787497	6.895301	4.1419687	-5.8466406	4.1802764	4.7740383
1	1.757344	1.1923125	8.470686	-3.6248214	-1.3359646	8.959103	-4.4244847	-0.9624691	9.605537	-6.191406	-0.41180268	8.614338
1	-4.3143516	-0.36391866	9.5385	-10.376471	0.7038953	2.3415294	-9.768343	0.5650316	5.080496	-8.178593	-1.067814	7.4268136
1	-4.1946416	-8.724471	0.5602432	-8.959103	-0.78529817	4.3766007	-5.3103395	-1.2689269	10.658986	-3.4955344	-0.7038953	6.0477533
1	-8.724471	2.6671407	-2.906561	-9.739613	3.1411927	-2.2649148	-9.902418	3.064578	-2.1787236	-9.902418	3.0550013	-3.6343982
1	2.111686	0.521936	9.203311	-5.2289367	-0.4357447	8.566454	-3.122039	0.9959879	5.8083334	1.4269443	2.3511062	7.4746976
1	-8.75799	3.074155	4.0797195	-8.791509	3.3806129	4.6782703	-9.069236	3.5003228	4.4101195	-8.983045	2.8682537	4.88896
1	-8.724471	2.954445	4.8458643	-8.90643	2.753332	4.012682	4.6782703	-2.1691468	3.9552212	-9.854534	-0.04309563	10.266336
1	-0.7230489	8.781932	5.094861	-1.8100165	-1.5897499	9.399636	-2.705448	-1.661576	2.2888567	-5.6646814	-3.2321723	6.7851677
1	-7.005434	-3.074155	6.670246	-7.129933	-3.0310593	11.209652	-3.347094	3.0550013	5.0517654	-7.5321584	3.3327289	5.094861
1	-0.009576807	-1.1971009	-5.9663506	-3.1124623	-6.469133	6.3589997	-4.237737	-6.8186865	5.66947	-3.1028855	-5.9567738	7.5561004
1	0.81402856	-0.545878	9.89763	-1.0199299	-1.6472107	9.753978	-3.0214825	-1.5466543	9.323022	-4.620809	-2.3463178	8.145074
1	-5.6215854	-2.135628	7.9104424	-5.8705826	-2.6910827	9.3661175	-1.982399	-2.6910827	9.184157	-1.8626889	0.090979666	7.0820484
1	-6.1626754	-1.9728222	7.7811556	-6.325481	0.30166942	6.9240313	-5.884948	-2.030283	7.441179	-6.9000893	-1.8052281	7.920019
1	-6.469133	-0.7469909	7.7428484	-6.5936313	-1.532289	7.369353	-4.213795	8.829816	4.6016555	-6.766014	0.82360536	9.423578
1	-5.023035	1.3215994	8.939949	-5.3103395	0.9911995	8.183381	-5.3438582	-0.9528923	8.791509	-5.6215854	-0.6703765	6.8761473
1	-13.814544	0.076614454	-1.2641385	-10.089166	-1.4939818	-1.7429788	-5.3678	-2.585738	8.528147	-5.1571107	4.7644615	0.80445176
1	9.763555	-4.9176903	6.981492	-5.21936	-5.0900726	6.967127	-4.43885	-1.9393034	9.3421755	-6.8905125	-0.7038953	7.536947
1	-7.1490865	-0.44532153	7.2927384	-3.145981	8.619126	4.673482	-2.6192567	-0.9720459	8.78672	-6.4020953	-0.7278373	-0.047884032
1	-5.5976434	-0.4213795	8.465898	-5.2959743	-0.59376204	8.63828	-5.080496	-0.58897364	8.690952	-5.1571107	-0.7230489	8.159439
1	-5.583278	-0.50278234	8.63828	-5.6886234	-0.58897364	8.350976	-5.770026	-0.6655881	1.5562311	-0.14844051	7.6375036	4.2521024
1	-9.720459	1.163582	7.6135616	-9.916783	0.35913026	4.3957543	-10.429143	0.49799395	1.3790601	-9.945514	0.34955344	1.5179238
1	-10.338163	0.36391866	1.7477672	-10.218452	0.3878607	2.183512	-10.266336	-0.12449849	3.1411927	-4.548983	-3.7253778	8.734048
1	-3.1555579	-3.6727054	-2.8299465	-6.5936313	-3.7924154	7.0581064	-3.5769374	-2.4612393	3.1316159	-3.8259344	-1.3838485	7.0245876
1	-3.7780502	-5.813122	7.517793	-4.55856	-5.7843914	3.6391866	-6.5744777	-4.2425256	7.144298	-13.393165	-0.545878	4.309563
1	0.22026655	7.1586633	-0.93852705	-4.807557	-4.3718123	7.517793	-5.899313	8.829816	4.5058875	-1.7190368	8.432379	5.717354
1	-1.4939818	8.590396	5.5258174	-1.2354081	8.7532015	5.377377	-1.2641385	8.6334915	5.0900726	-1.0773908	8.734048	5.0757074
1	-0.10534488	1.0486604	9.888053	0.39743748	1.8674773	6.7324953	-4.5058875	-1.7717092	10.04607	-4.189853	2.2218192	3.0454245
1	-7.85777	3.6343982	5.415684	-9.26556	1.541866	10.0508585	-1.6567876	0.15322891	9.02614	-3.2513258	-1.0007763	9.050082
2	-6.0525417	1.2737153	9.184157	-16.49605	-2.1308396	17.688362	38.44609	-4.7309427	8.015787	2.5234885	-4.9655743	8.374918
1	3.514688	0.19153613	9.32781	1.0534488	-1.8052281	10.745177	-2.006341	-2.6623523	9.241618	3.0119057	-2.4229321	9.255983
1	0.4309563	-2.0398598	8.887277	1.0630256	-4.0222588	8.279149	4.663905	-0.56982	9.68694	-1.7381904	-1.8914193	8.844181
1	1.13964	1.3263878	8.887277	-0.46926352	3.3518825	5.2768207	-0.4165911	0.8379706	7.833828	1.7621324	2.456451	9.045294
1	3.4572272	1.2354081	9.208099	3.5769374	3.3279405	8.552089	2.8395233	1.5131354	9.433155	0.7326257	-0.5793968	8.901642
1	-0.7182605	-4.1802764	4.3861775	0.56982	-5.3247046	-1.934515	-5.626374	0.49799395	7.5465236	-6.315904	2.303222	7.551312
1	-3.5865142	2.3798366	9.41879	2.695871	3.4237084	10.965444	-3.7684734	-5.171476	4.3382936	-4.7405195	-0.023942016	7.943961
1	-8.839393	-0.07182605	5.544971	-8.892065	-1.0869676	2.2170308	-10.0987425	-1.5705963	-6.215348	-11.018116	-1.1300632	6.9048777
1	-9.332599	1.13964	-2.5139117	-10.175357	0.6751649	-4.783615	-9.361329	0.2777274	-5.923255	-9.500193	1.3215994	-3.9312792
1	-9.639056	1.1827357	-4.0462008	-9.730036	0.9959879	-4.0892963	-9.639056	0.93852705	-4.0222588	-9.600749	0.94331545	-4.5777135
1	-9.270349	0.5315128	-4.8219223	-9.437943	0.93852705	-4.050989	-9.543288	0.8283938	-4.213795	-9.514558	0.8331822	-4.1802764
1	-9.528923	0.93852705	-4.2760444	-9.26556	-2.408567	7.4842744	-5.118803	-3.5865142	7.699753	-4.8027687	-3.2992098	7.771579
1	-5.329493	-3.3566709	7.800309	-5.3199162	2.8538885	-1.8052281	6.1626754	-3.6008794	8.015787	-3.763685	-3.7253778	8.078036
1	-3.9025488	-3.9695864	8.106767	-3.9504328	-3.8307228	8.24563	-3.7972038	-2.5761611	3.5769374	-8.0445175	-0.2777274	7.2831616
1	-9.44752	2.4277205	5.080496	-10.290278	1.0151415	1.910573	-10.16578	1.292869	-0.05746084	-10.448297	0.34955344	1.4939818
1	-10.175357	1.3120226	1.292869	-10.55843	1.4652514	1.460463	-10.405201	1.484405	1.5370775	-10.500969	1.0390835	1.436521
1	-10.539276	1.2976574	0.5410896	-10.395624	1.3934253	4.390966	-9.351752	1.436521	4.951209	-9.461885	1.5035586	4.156334
1	-8.944737	0.90021986	5.2049947	-10.01734	0.59855044	3.2609026	-9.706094	0.7038953	3.6822822	-9.576807	1.3790601	4.572925
1	-0.8714894	-2.3080103	9.605537	-0.30166942	-2.2266076	9.481039	-1.4891934	-2.15957	9.466674	-1.1731589	5.391742	7.824251
1	-4.285621	3.490746	8.724471	-4.7405195	7.335834	0.6512229	-6.4404025	8.121132	4.735731	-4.7405195	7.489063	-5.616797
1	2.2697031	6.3781533	5.046977	-5.7365074	8.839393	1.70946	-3.490746	6.3685765	3.8833952	8.034941	6.5265937	-3.0885203
1	-7.5800424	5.2385135	4.903325	-8.734048	2.6862943	5.1379566	-8.595184	2.5713725	5.2145715	-7.843405	2.2266076	7.1107793
1	1.5275006	5.8705826	6.50744	-8.710106	0.6512229	8.834604	-8.781932	6.7947445	10.290278	-7.2304893	4.5441947	5.4204726
