1649835409.346554	1	-1.1204864	2.0925324	9.346964	0.89064306	3.514688	8.90643	1.4987702	2.2888567	9.696517	0.19153613	2.6048915	9.409213	-2.4660277	2.815581	9.32781	0.51714754	1.6903064	10.022128	-1.091756	1.0534488	9.725247	0.05746084	0.22984336	9.921572	-1.8052281	-1.2401965	10.199299	-2.1883004	-0.39264908	10.745177	-0.16759412	-1.3982137	10.477027	0.6991069	-2.006341	9.715671	-1.8770541	-3.7684734	8.8777	-2.6623523	-0.24899697	9.586384	-3.2369606	-0.5315128	9.241618	-2.0733786	2.2649148	8.6574335	-2.542642	3.0119057	9.069236	-3.821146	-0.8475474	8.844181	-2.4229321	0.062249243	9.179369	-3.1603463	2.054225	9.255983
1649835451.6195045	1	-0.47884035	-3.8067808	9.653421	-3.8019924	0.4309563	8.949526	-3.9360676	-1.2593501	8.844181	-2.0398598	2.5091233	8.853758	0.8810662	3.6391866	8.887277	-0.110133275	3.2561142	9.074024	0.7230489	1.0630256	10.611102	-4.5154643	-3.0023289	8.298303	-4.0222588	-2.9496565	8.446744	-4.0174704	-3.0550013	8.279149	-0.23463176	3.6104562	7.9391727	-0.60333884	4.663905	8.240842	-0.24899697	4.4484267	8.346188	-0.56982	4.381389	8.111555	-0.9672575	1.316811	9.68694	-8.054094	0.23463176	7.800309	-6.5361705	-1.7381904	7.7811556	-2.743755	-4.1946416	8.714894	-1.8914193	-6.8665705	6.4978633	-1.661576	-3.1747115	8.844181
1649835492.9898314	1	-1.1827357	2.3080103	9.433155	1.1971009	1.13964	9.528923	2.054225	1.412579	9.275137	1.3263878	2.2888567	8.111555	1.4700398	0.6895301	8.887277	2.633622	-0.023942016	10.338163	3.5290532	-0.46926352	9.524135	3.0023289	-0.22984336	9.528923	3.3518825	-2.5139117	9.217676	-8.647857	-0.10534488	5.2768207	-5.626374	-1.3455414	6.9288197	-4.7261543	-0.4165911	8.226477	-5.6215854	-0.01436521	6.2392898	0.8379706	5.281609	8.192958	-0.047884032	5.7269306	7.833828	2.2457612	1.7190368	9.3421755	2.27928	1.7621324	9.457097	2.3989902	1.7190368	9.375694	2.456451	1.6184803	9.284714	1.5610195	2.1691468	9.045294
1649835534.872565	1	1.6663644	3.4093432	9.040505	1.1540052	3.4572272	8.585608	1.3838485	3.5625722	8.7532015	1.2354081	3.715801	8.820239	2.15957	3.1364043	9.208099	0.7565677	3.9312792	8.695741	2.1978772	3.5769374	6.315904	0.770933	5.3582234	5.746084	3.3279405	5.3247046	6.50744	-0.7517793	4.7548847	8.552089	-0.21068975	-0.51235914	10.6158905	-2.9400797	2.8395233	10.28549	0.9720459	-1.70946	9.739613	1.5131354	-1.0007763	9.184157	0.1388637	0.12449849	9.433155	-0.39743748	0.110133275	10.180145	2.0973208	0.7326257	9.208099	-1.091756	-0.58897364	8.676587	-0.5793968	0.8523358	8.987833	-1.3551182	2.0159178	8.901642
1649835577.2468195	1	-2.566584	-0.5410896	10.486604	0.14844051	0.78529817	10.237606	-0.076614454	2.2170308	9.3661175	-0.12928689	3.4811692	9.251195	1.484405	1.7046716	9.849746	-0.12449849	3.4093432	9.572019	0.023942016	3.7828386	8.887277	2.6288335	3.371036	6.1770406	2.456451	-0.062249243	9.648633	1.6711528	-1.0103531	8.892065	4.855441	0.6560113	8.341399	5.195418	0.641646	8.37013	-0.07182605	1.7812861	9.739613	0.5602432	3.394978	9.011775	0.81881696	3.5625722	9.064447	2.552219	3.8738184	8.552089	-1.1923125	4.3382936	0.36870706	1.6424223	2.2122424	8.154651	-1.8674773	-8.317456	3.1028855	2.5139117	-3.083732	8.892065
1649835619.6594625	1	2.9400797	1.8387469	9.648633	2.8921957	-0.7182605	10.160992	-4.55856	-7.6710224	4.012682	-4.1802764	-8.24563	4.534618	-3.787627	-8.403648	4.3861775	-3.0597897	-9.3182335	4.984728	-0.02873042	0.56982	7.8865004	1.0486604	-5.985504	5.3486466	-5.3247046	-8.39886	1.1683705	-3.4380736	-9.26556	-1.934515	-5.923255	-7.4507556	0.12928689	-10.534488	-5.626374	1.2162545	-0.9911995	2.8107927	8.911219	0.49799395	-3.2082303	10.184934	1.982399	-7.52737	7.5465236	2.3942018	-7.4124484	7.062895	2.815581	-6.315904	7.97748	-1.5466543	-6.181829	8.480263	2.303222	-6.325481	7.704541	1.9488802	-6.459556	7.551312
1649835661.1306782	1	0.93852705	-1.9632454	9.610326	2.207454	-3.5865142	8.829816	2.27928	-3.8115692	8.714894	2.3798366	-3.9073372	10.079589	2.1691468	-2.906561	9.41879	2.0254946	1.6376339	9.691729	3.3806129	2.695871	9.016563	2.4133554	4.3047748	9.169792	3.4237084	3.169923	8.087613	1.0726024	2.1739352	10.965444	0.46447513	2.6192567	9.821015	1.1683705	-3.7684734	9.68694	-6.0142345	-1.484405	7.40766	-5.171476	-0.8475474	7.9726915	-7.1347213	-3.8115692	4.3382936	-0.20590134	-5.425261	8.341399	-0.45010993	-4.7405195	7.943961	0.5554548	-7.489063	5.473145	-0.023942016	-7.5465236	7.153875	1.3072342	-5.6551046	7.943961
1649835703.5261796	1	-1.0103531	-9.141062	-5.923255	1.2976574	-9.514558	2.9017725	-5.2002063	-4.88896	6.861782	-5.2145715	-4.7979803	7.144298	-5.1810527	-4.841076	6.861782	0.21068975	0.110133275	8.762778	-0.62728083	-10.390836	-0.31124622	0.10534488	-9.854534	4.19943	1.0582372	-9.65821	-4.5298295	1.7717092	-7.0820484	-6.8569937	-0.5554548	-0.34476504	9.792285	-0.6655881	-0.7230489	9.696517	-0.8714894	-1.091756	9.734824	0.90021986	-10.807426	1.9919758	-0.48362875	-8.034941	3.7828386	-1.2401965	-8.461109	6.05733	-1.4939818	-8.561666	5.765238	-1.3024458	-8.700529	5.746084	-1.6328455	-6.3206925	7.6135616	0.5363012	-9.859323	4.8506527
1649835745.332184	1	-0.80445176	-9.356541	4.6830587	0.2873042	-8.839393	5.602432	0.12928689	-8.66701	5.6359506	-0.07182605	-8.90643	5.592855	-0.0047884034	-8.7532015	5.544971	-0.14844051	-8.6813755	5.410896	-0.11492168	-8.892065	5.4061074	-0.18674773	-8.724471	5.4922986	-1.0869676	-9.471462	4.4005427	-1.115698	-9.864111	2.2170308	-1.8243817	-10.271125	2.825158	-1.388637	-10.0987425	2.777274	-1.5370775	-9.77792	2.9735985	-1.5705963	-10.031705	2.9879637	3.86903	-6.7324953	-6.215348	3.0454245	-8.130709	-5.755661	2.2984335	-11.018116	1.4748282	-0.5793968	-10.084377	-1.934515	-1.1300632	-1.9536686	9.859323	-4.084508	5.0517654	6.9048777
1649835787.2890763	1	-0.29688102	-8.561666	5.8466406	0.7469909	-9.332599	-3.9073372	1.2018893	-10.204087	-2.3654714	1.13964	-10.160992	-2.4612393	1.2545617	-10.304645	-2.5139117	0.9959879	-10.089166	-2.3894134	0.8714894	-10.175357	-2.4372973	0.9528923	-10.036493	-2.552219	0.6751649	-8.6813755	-3.7253778	-1.0773908	-9.078813	-4.783615	-0.46447513	-9.720459	-4.4963107	-0.5267244	-9.361329	-4.6399627	0.23463176	-9.141062	-4.903325	0.2777274	-8.791509	-5.3582234	0.2825158	-8.422802	-5.923255	1.13964	-9.562442	-4.2999864	1.2593501	-9.500193	-4.012682	1.1683705	-9.461885	-4.036624	1.3215994	-9.423578	-4.237737	1.2497733	-9.524135	-3.9312792
1649835829.68284	1	0.9720459	-9.533711	-4.223372	0.9672575	-9.639056	-4.1371803	1.1252748	-9.562442	-4.185065	1.1827357	-9.586384	-3.9600096	1.2401965	-9.409213	-4.0462008	1.0151415	-9.509769	-3.8833952	0.7613561	-9.730036	-4.367024	1.0726024	-9.572019	-4.1611223	0.9959879	-9.581595	-4.0318356	1.0965444	-9.552865	-4.0892963	0.9864111	-9.543288	-3.9935284	1.0582372	-9.639056	-4.2185836	1.0199299	-9.581595	-4.012682	0.93852705	-9.562442	-4.0892963	1.091756	-9.533711	-4.0222588	0.91937345	-9.533711	-4.074931	0.94810385	-9.600749	-4.1611223	1.0342951	-9.68694	-4.132392	0.94331545	-9.452309	-4.0462008	0.39743748	-9.323022	-4.5777135
1649835871.5632727	1	0.61770403	-8.944737	-5.209783	0.5602432	-9.270349	-4.5298295	0.6560113	-9.390059	-4.55856	0.5315128	-9.14585	-4.6160207	0.92895025	-9.528923	-4.8219223	0.61291564	-9.437943	-3.8642416	0.62249243	-9.437943	-4.036624	1.1300632	-9.241618	-4.381389	0.93852705	-8.911219	-5.3582234	0.94331545	-9.581595	-4.050989	1.1300632	-9.543288	-4.2185836	1.0965444	-9.543288	-4.0557775	0.9528923	-9.581595	-4.285621	0.8283938	-9.514558	-4.1276035	1.0486604	-9.586384	-4.213795	0.90021986	-9.471462	-4.31914	0.8379706	-9.514558	-4.367024	0.9768343	-9.500193	-4.237737	0.8331822	-9.600749	-4.1419687	0.9720459	-9.562442	-4.1802764
