1650894396.678705	1	-4.606444	2.111686	11.712435	-9.840169	-0.7469909	2.1739352	-9.600749	-0.90021986	1.9871874	-9.739613	-0.9959879	2.0494366	-13.057976	3.3327289	0.04309563	-0.47405192	-5.0038815	7.2544312	-2.4037786	3.4380736	9.859323	-6.215348	3.083732	1.6136919	-8.719683	-7.991845	-5.085284	-3.6631286	4.8985367	-7.9726915	-4.644751	8.954314	-4.984728	-0.58897364	2.6862943	9.753978	2.5139117	-6.066907	8.7771435	3.8738184	-9.528923	5.5737014	2.9161377	-6.1770406	6.5601125	2.4947581	-7.5704656	7.52737
1650894419.2282765	1	2.6431987	-9.299079	-2.777274	2.255338	-10.184934	-2.6862943	2.3798366	-7.398083	-6.5696893	2.9496565	-6.7468605	-6.4643445	1.3215994	-9.160215	-5.415684	1.2162545	-9.749189	-4.1659107	2.3798366	-8.734048	-4.7788267	0.8858546	-9.083601	-5.2528787	2.0973208	-7.192182	-6.167464	1.1683705	-9.074024	-5.813122	3.2321723	-9.68694	-5.659893	6.2967505	-5.985504	-5.7365074	1.0247183	3.6104562	8.542512	-0.8379706	3.466804	8.327033	-8.695741	-3.6727054	5.5641246	-8.628703	-2.15957	2.2218192
1650894430.9420483	1	-5.544971	2.207454	2.5570073	-11.281479	-4.7309427	1.3551182	-12.689269	-3.6870706	4.132392	-12.952631	-6.9862804	1.4317327	-0.49320555	4.8841715	4.8937483	-1.4508862	5.363012	5.8226986	-12.837709	-1.5705963	2.3319526	-6.9383965	0.29209262	-1.8626889	-11.769896	-6.813898	1.4508862	-11.870452	-2.3223755	1.5849615	-10.223241	-3.6966474	1.0295067	-15.461755	-2.7341783	2.360683	-9.619903	2.9975405	2.6144683	-8.6813755	-3.083732	0.22984336	-7.4603324	-3.083732	1.6998832	-12.617443	-2.695871	-0.29688102
1650894441.6805592	1	-12.928689	-3.7493198	1.0390835	-9.667787	-2.930503	1.9680338	-8.686164	-3.2321723	2.15957	-7.6231384	-2.8443117	-0.29209262	-7.9583263	-3.2561142	0.10055647	-8.8777	-2.054225	-0.50278234	-6.8330517	-2.5234885	0.17717093	-9.840169	-2.896984	-0.4261679	-11.300632	-0.92416185	-0.3878607	-8.939949	-4.381389	0.90500826	-13.196839	-3.1507695	0.59855044	-12.971785	-3.2513258	0.60333884	-10.520123	-2.9257145	1.6807296	-10.539276	-2.9592333	3.4859576	-7.699753	-2.9017725	1.4652514	-8.63828	-3.0693667	2.1499932
1650894453.352348	1	-8.595184	-3.821146	1.8435353	-10.82658	-2.8778305	0.44532153	-8.173804	-3.6727054	2.954445	-13.699622	-4.6830587	1.484405	-11.587936	-3.8594532	1.8004397	-9.950302	-2.7964275	1.7142484	-8.590396	-2.3319526	0.6991069	-9.825804	-2.944868	2.384625	-7.7428484	-2.6288335	0.8858546	-8.236053	-2.5905263	2.408567	-8.99741	-3.074155	0.49799395	-8.236053	-3.9839516	1.6807296	-10.223241	-2.7724855	0.25378537	-10.91756	-4.1276035	1.9488802	-9.586384	-4.027047	3.4524388	-8.317456	-2.801216	0.22984336
1650894464.115404	1	-9.935937	-3.3279405	1.2354081	-8.844181	-2.9592333	0.6895301	-10.242394	-3.8833952	-0.80445176	-9.911995	-2.8538885	2.6862943	-7.038953	-3.2752678	2.944868	-9.074024	-3.7301662	1.9632454	-12.35887	-3.8977604	0.8379706	-9.945514	-2.767697	1.0103531	-8.269572	-3.8019924	3.083732	-8.384495	-3.145981	0.23463176	-9.217676	-3.2465374	1.4700398	-8.0684595	-1.6711528	-0.41180268	-7.4124484	-2.1499932	0.80924016	-8.106767	-3.5290532	-1.0390835	-6.8522053	-1.8387469	3.2800562	-9.3182335	-4.745308	0.090979666
1650894475.5890238	1	-3.6870706	-0.9911995	9.514558	4.644751	-8.628703	9.634268	2.552219	-8.571242	6.0285997	7.6853876	-7.9343843	2.4277205	1.982399	-10.874464	1.6089035	2.753332	-9.816227	2.60968	3.074155	-9.935937	2.3127987	0.8571242	-8.020576	6.483498	0.8714894	-7.8529816	6.540959	0.5410896	-8.499416	6.8186865	0.58897364	-8.7532015	6.2249246	0.5746084	-8.322245	6.7803793	0.272939	-8.111555	6.9479733	-0.07182605	-7.953538	6.6175733	0.90979666	6.421249	5.8705826	4.189853	6.3781533	6.2584434
1650894486.5717545	1	6.0381765	-4.0892963	6.220136	5.2145715	-4.132392	7.967903	5.3582234	-3.9552212	7.603985	6.205771	-3.7014358	6.50744	5.1475334	-5.0038815	7.848193	5.1810527	-3.9312792	7.771579	5.2624555	-4.146757	7.7332716	5.2863975	-3.9743748	7.9631147	5.3007627	-4.003105	7.9487495	5.329493	-4.0078936	7.943961	5.3725886	-3.9217024	7.9391727	6.5840545	0.7613561	6.181829	6.1387334	-1.6759412	6.646304	5.2385135	-3.4476504	8.178593	6.349423	-9.610326	0.81881696	5.7125654	-7.6949644	3.6104562
1650894498.0458877	1	5.884948	-7.819463	3.8402996	5.7269306	-8.250419	3.2513258	5.6790466	-8.00621	3.347094	5.6359506	-8.0924015	3.514688	5.559336	-8.192958	3.6343982	5.631162	-8.106767	3.7062242	5.506664	-8.169016	3.6535518	5.57849	-8.1881695	3.5577838	5.554548	-8.197746	3.691859	5.5641246	-8.111555	3.8115692	5.592855	-8.0924015	3.6535518	5.554548	-8.0445175	3.7924154	5.530606	-8.236053	3.7828386	5.473145	-8.09719	3.7828386	5.559336	-7.9870567	3.8019924	5.544971	-8.039729	3.8546648
1650894509.0083394	1	5.530606	-8.078036	3.8738184	5.535394	-8.015787	3.7588966	5.521029	-8.020576	3.8833952	5.506664	-8.183381	3.9264908	5.5497594	-7.9966335	3.9839516	5.66947	-8.039729	3.9456444	5.434838	-8.0924015	3.8115692	5.60722	-8.0924015	3.8594532	5.645528	-8.049306	3.9456444	5.4444146	-8.034941	3.7588966	5.4922986	-8.025364	3.8115692	5.530606	-8.015787	3.7588966	5.497087	-8.025364	4.3957543	5.482722	-7.9391727	3.9264908	5.57849	-7.97748	3.9552212	5.535394	-8.09719	3.9360676
1650894520.4714873	1	5.401319	-8.135497	3.8642416	5.473145	-8.049306	3.940856	5.5641246	-8.087613	4.003105	5.473145	-8.173804	3.9839516	5.401319	-8.192958	3.9791632	5.626374	-8.00621	3.9504328	5.5401826	-8.063671	4.0653543	5.473145	-8.010999	3.98874	5.386954	-8.078036	3.86903	5.4922986	-7.9726915	4.003105	5.5641246	-8.025364	3.9695864	5.5976434	-8.030152	3.8067808	5.5880666	-7.9391727	3.8881836	5.4539914	-8.020576	3.9743748	5.521029	-8.111555	3.892972	5.568913	-8.1402855	3.964798
1650894531.4595983	1	5.5258174	-8.054094	3.9695864	5.48751	-8.054094	3.9791632	5.5162406	-8.073248	3.8786068	5.497087	-8.063671	4.003105	5.5401826	-7.9391727	3.8977604	5.439626	-8.101978	3.8355112	5.4539914	-7.9966335	3.98874	5.5497594	-8.020576	3.8498764	5.5641246	-8.078036	3.9743748	5.521029	-8.082825	3.98874	5.410896	-8.010999	3.964798	5.5737014	-8.078036	3.9312792	5.6551046	-8.020576	3.8019924	5.5641246	-8.073248	3.8738184	5.592855	-8.082825	3.8642416	5.439626	-8.1402855	3.9121256
1650894542.9183588	1	5.506664	-8.078036	3.9264908	5.5641246	-8.00621	4.0653543	5.4300494	-8.0924015	3.8594532	5.3103395	-7.896077	3.8738184	5.425261	-8.1881695	3.8067808	5.4444146	-8.178593	3.9264908	5.4300494	-8.173804	3.7972038	5.463568	-8.154651	3.7541082	5.650316	-8.250419	3.6343982	5.497087	-8.078036	3.8307228	5.57849	-7.824251	3.8546648	5.6215854	-8.073248	3.620033	5.33907	-8.264784	3.9073372	5.377377	-8.192958	3.9360676	5.425261	-8.226477	3.7972038	5.3582234	-8.1881695	3.8786068
1650894554.4017756	1	5.535394	-8.5473	4.036624	7.0485296	-8.561666	5.683835	4.5058875	-10.94629	0.58897364	4.879383	-10.113108	1.316811	-0.04309563	-11.573571	-1.2976574	-2.5953147	-9.969456	2.552219	-3.2034419	-10.103531	-0.41180268	6.493075	-8.7771435	4.0318356	6.8186865	-6.9144545	4.256891	6.5026517	-5.1235914	6.483498	6.315904	-5.2049947	6.3063273	6.4739213	-4.9320555	6.244078	6.2728086	-5.0374002	6.5218053	6.325481	-5.0134583	6.531382	6.5122285	-4.9320555	6.4739213	6.3446345	-4.975151	6.4308257
1650894565.365287	1	6.4164605	-4.9703627	6.469133	6.3302693	-4.9655743	6.517017	6.435614	-4.6255975	6.277597	6.4404025	-4.7979803	6.7133417	6.0956373	-4.8027687	6.981492	5.932832	-4.6591167	6.8905125	5.9807158	-4.8219223	6.991069	6.3206925	-4.232949	6.8330517	6.0381765	-4.8219223	7.0006456	6.0860605	-4.912902	6.8186865	6.0860605	-5.1475334	6.861782	6.0477533	-4.9416323	6.83784	5.932832	-4.865018	6.981492	5.971139	-4.855441	6.9719152	5.9424086	-4.8841715	6.9719152	5.9663506	-5.032612	7.086837
