1650888928.7910018	2	-8.341399	-6.4068837	-2.4708161	1.0199299	-4.4675803	-8.825027	-0.842759	-4.8362875	-9.639056	10.275913	1.5705963	-1.1492168
1650889071.280044	2	-3.6487634	-4.185065	9.02614	5.2480903	-1.0486604	10.548853	-3.5434184	9.600749	-0.78050977	-1.661576	8.829816	2.8203697
1650889167.2704537	2	-0.45010993	-5.1379566	8.987833	-4.5058875	-5.7748146	9.629479	-1.3934253	-3.323152	9.466674	-1.3311762	-3.0502129	9.452309
1650889263.288024	2	-3.5434184	5.837064	-6.5696893	-3.6152446	5.746084	-6.5505357	-3.5673606	5.7987566	-6.50744	-3.0885203	10.103531	10.922348
1650889418.7818353	2	-14.78659	-4.2999864	5.2720323	-8.183381	2.791639	4.453215	-8.42759	3.1364043	1.3551182	-6.531382	5.0134583	-1.6041151
